text,label
ട്രൈലെർ കണ്ടപ്പോൾ തന്നെ സിനിമയുടെ  കഥ ഏകദേശം മനസിലായി... but.....  Writer sachy സർ ആണ്...   ഉറപ്പായിട്ടും ഒരു കിടിലൻ twist ഉണ്ടാക്കും,Not_offensive
12:00 pidich ninn eni sugayitt kidann uranga  eni release n vendi iam waiting,Not_offensive
vyshak sir trailer search cheythitt kittunilla innala kittiyirinu,Not_offensive
kammara sambhavam madhuraraja trailer undakkiyaa aalanalle trailer undakiyathu  cinema idi akathirunnal mathi  vargam poloru padam ayalum mathi,Not_offensive
Etu lucifere polichu adukum...... Raja return daa.....,Not_offensive
Asianet il innu porinju kanan irunnatha. Odukatha oru idi vettu...tv off cheyendi vannu,Not_offensive
Trending Trending Trending.........  Mamangam goes on viral,not-malayalam
Namma chellanam Panchayat Anu    Neubour Panchayat kumbalangy,Not_offensive
Verum gust roll nu ejjathi waiting,Not_offensive
പൂക്കളം effect മാറി ഇപ്പോൾ ത്രികോണം effect ആണ് ട്രെന്റ്,Not_offensive
അടിപൊളി....  ikka fan aaya enik polum romanjam,Not_offensive
എബ്രിഡ്ന്റെ different ആയിട്ടുള്ള presentation ഒരുപാട് ഇഷ്ട്ടമാണ്. പടത്തിനു വേണ്ടി കട്ട വെയ്റ്റിംഗ്,Not_offensive
T series nte subscribers  6 m 7 million akkan ikka fansne kond kazhinju,Not_offensive
Appo lucifer  theernnu.lalettaa varunnathu RAAJAyaanu MEGA star MAMMOOTTYude MADHURARAAJA,Not_offensive
Shylok കുറച്ച് മാറി നിക്ക്...,Not_offensive
താന്തോന്നിക്ക് ശേഷം വീണ്ടും പ്രിത്വിരാജ് and സുരാജേട്ടൻ കോംബോ.  Katta waiting.....  Fdfs locked.,Not_offensive
Poyi paranjekku baapa vannitundennu.... Dubailnu... King derick is on hunt....,Not_offensive
Prakash Raj Ullatu kondu chelappo hit aavum,Not_offensive
bro  tamil nadu la  e padam release  Avo,Not_offensive
japan ne kali aakan maathram nammal aayitilla suraj ettaa :/,Not_offensive
ഒരു പ്രതീക്ഷയും  ഇല്ല  but  postive ആണെങ്കിൽ box ofice പിന്നെ  നീ തീര്ന്നാടാ,Not_offensive
പുറന്നാൾ ഗിഫ്റ്റോക്കെ ഇപ്പൊ ഇങ്ങോട്ട് തരാൻ തുടങ്ങിയോ,Not_offensive
Ee onam ini arum nokkandaa ettan parayan paranju,Not_offensive
Ee christmas driving license kond povum,Not_offensive
തിയേറ്റർ വിജയം എങ്ങനെയാണെന്ന് അറിയില്ല. കാരണം നല്ല സിനിമകൾ തിയേറ്ററിൽ പരാജയപ്പെടുത്തി പിന്നീട് ഫോണിൽ കണ്ട് ക്ലാസിക് സിനിമ അളിയാ എന്ന് പറയുന്ന മലയാളികളാണ് ഇന്ന് കൂടുതൽ.All the best moothon.hope it would run successfuly in theatres.Nivin's career changing movie it seems.nivin is about to set the bar high.let the compatition begin.,Not_offensive
എന്റെ പൊന്നോ പക്കാ ഡയറക്ഷൻ നിവിനിൽനിന്നും ഇത്രയും പ്രദിക്ഷിച്ചില്ല,Not_offensive
Heyyy Super pa....  Meratuthu,not-malayalam
അനാർക്കലി സിനിമ 2 part Venam Ennu parayunnavar Like adiii🤙,Not_offensive
trailer pwolichu.mammukka kalaki but bgm kurachukudi adipwoli akarnnu,Not_offensive
inni Kanji chodichu Arum varandaa....Assalu Biriyani thanne Thannittund.  Lucifer,Not_offensive
മലയാള സിനിമയിൽ വന്ന മാറ്റം. ഗംഭീരം തന്നെ.. എല്ലാവിധ ആശംസകളും. And Thanks for supporting Martial Arts,Not_offensive
Ayyo dharidhryam.avideyum undada lallettan prescence.qureshi.qureshi abraham.lucifer,Not_offensive
ഇപ്പോൾ തന്നെ  ഒരു  5പ്രാവശ്യം കണ്ടു,Not_offensive
ആദ്യ കാഴ്ച്ചയിൽ  ഇത്‌ എന്തുവാടെ സിനിമ ? രണ്ടാം കാഴ്ച്ചയിൽ കൊള്ളാം എന്നൊരു അഭിപ്രായം വരും ! പിന്നെ പടം കേറി കൊളുത്തും  ( എബ്രിഡ് ഷൈൻ മൂവീസ് ),Not_offensive
Oru kaaryam manasilaayee..paandi rajayum 30 crore nedillaa,Not_offensive
Trailer Releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram.... Chettakale,Offensive_Untargetede
penned by my best buddies  Jebandii and sharissikka .....blast karoo :),not-malayalam
Padam moonjalaanelum ippp trailer kandaalum romaanjam,Not_offensive
Ethinokke dislike adikkunnavar aan malayala cinimayuday shapam 🤦‍,Not_offensive
Raja is back,not-malayalam
Woww woww.... Katta katta waiting Lalettaaaaa,Not_offensive
ട്രെയിലർ പൊളിച്ചു..സൂപ്പർ .\r ഒരു പാട് പ്രതീക്ഷകളുംണർത്തുന്നു \r പക്ഷെ ഐ പി മാൻ  പഞ്ചൊക്കെ ഇച്ചിരി ഓവർ ആണ്.,Not_offensive
ഇവിടാരും പറയാതെ പോയ പേരു,Not_offensive
Ente ponnanna..... Ente jeevane.... Lalettaaaaaa... Ummaaaah,Not_offensive
Uff ഇജ്ജാതി ന്റ പൊന്ന് മമ്മൂക്ക     വേറെ വേറെ വേറെ ലെവൽ ടീസർ  ആ ചിരി,Not_offensive
എതൊരു ഡിവൈസും ബ്ലൂടൂത്ത് ഡിവൈസ് ആക്കി മാറ്റാം...,Not_offensive
മാവേലിയേക്കാൾ കൂടുതൽ ഇട്ടിച്ചന്റെ വരവിന് കാത്തിരിക്കുന്നവർ ഉണ്ടോ,Not_offensive
Abraham Qureshi yanno udheshichee PWOLLICHU PWOLLICHU PWOLLICHU,Not_offensive
ithu polikkum .  njagada bakathu ninnu eallavitha support unddakvum,Not_offensive
Ee role mammookkak aahnnu cherunathu anu arinja...lalettan fans right now kurupottikal....🤣🤣🤣🤣,Not_offensive
Manju Chechiye jeevanu thulyam snehikkunnavaronn like adikk....,Not_offensive
Oru rekshayum illa trailer laletta ingal oru maha sambhavaato,Not_offensive
LADY SUPERSTAR മഞ്ജു വാര്യർ വീണ്ടും... ഇൗ പടം ഹിറ്റ് ആവും ഉറപ്പ്..,Not_offensive
ആശാനേ ജോഷി കലക്കി ആശാനേ #pmj കലക്കി മുത്തേ  എന്നാലും പൊറിഞ്ചുനെ നമ്മുടെ ഐപ്പ് ഏട്ടൻ ചെയ്തത് ശെരിയയില്ല,Not_offensive
എനിക്ക് ഒരു 5 ലൈക്ക് തരുമോ ചങാതികളേ....................PŁĘÅŚĖ,Not_offensive
Chicking ile freezer il poyi nokkiya mathi aale kittum,Not_offensive
He he  മാസ്സ് മരണ മാസ്സ് thriller loading🤩,Not_offensive
I im tamil nadu i love nivin pouly,not-malayalam
ഇത് പൊളിക്കും ഏട്ടൻ മാമ്മന്റെ മാമാങ്കത്തെ,Not_offensive
E padamenghillum hit ayall madhi ayirunnu,Not_offensive
#CHILL like #BHASI . ethi pollikum,Not_offensive
Katta ikka fans adik like evide,Not_offensive
ikkaaaaa     jeevannn,Not_offensive
open for online job for students,not-malayalam
ഇത് ഏത് കാലത്ത് ആണ് ഈൗ പടം റിലീസ്... കുറെ നാൾ ആയെലോ ... കോപ്പ്,Not_offensive
1 hour 5 lakh viewrs maamaangam rocks,Not_offensive
Rakshasan shesam ... adhilum nalla thriller kandilla ..... ...,Not_offensive
ഈ വർഷം 7 വേഷങ്ങൾ ചെയ്തു 7 ഉം വ്യത്യസ്തം..  ദേ അടുത്ത വർഷം ആദ്യം വരാൻ പോകുന്ന പടം.. അതും ഈ 7 എണ്ണത്തിൽ നിന്ന് 100% വെത്യാസം ഉള്ള വേഷം..    ഇങ്ങേരെ അല്ലാതെ വേറെ ആരേ ആണ് മഹാ നടൻ എന്ന് വിളിക്കാൻ പറ്റുക,Not_offensive
തല്ല് കിട്ടിയാൽ നേർക്ക് നേരെ നിന്നു തീർക്കണം,Not_offensive
Raju Ettan  Suraj Ettan,Not_offensive
Enta jayetta ithu minnichekkane kazhinjya varshathe nammada pala planum polinjyu ithu athupole avaruthu.' avulla',Not_offensive
Neerali lifetime views...  800K V 29K likes 1.9 K cmnts,Not_offensive
ith kandappo pulimurugan ormavannavar like adi,Not_offensive
ലെ എബ്രിഡ് അണ്ണൻ ; ഓക്കേ ബോസ്സ്,Not_offensive
namal eyide kure padangal kandu  kumbalangi nights njan prakasan oru yamandan ....  ee padagalude karyam orkkubol ellavarum vaanollam pokkiparayum  ellayidathum enne ellavarum kaliyaki a10te acting compare cheythu parayumbol enikku poliyum    ellathinteyum avsaanmaayi ittimany predeeksha tharunnu    d grade cheyyunnavarude  karyam kelkathe ethu valiyoru hit aakimaattanam,Not_offensive
ഇത് കൊല മാസ് അല്ലാ ഡബിൾ മാസ് ടീസർ,Not_offensive
ഇതൊക്കെ സ്കൂൾ പിളേരോട് പോയി പറ 🤣🤣   10 കൊല്ലം പഴക്കമുള്ള ഡയലോഗ്,Not_offensive
Teaser kandappol onnu pathari pakshe trailer kiduuveee,Not_offensive
പറവ സുഡാനി ഓക്കേ ഒത്തിരി ഇഷ്ടത്തോടെയാ കണ്ടത് itha അടുത്തതും ഇതും കണ്ടിരിക്കും,Not_offensive
Mammootty fieldoutaayi ennu rodhikkunna fans ee trailor kandittu vaayil viralitottirikkayaaanu,Not_offensive
എല്ലാവരും അടിപൊളി  ത്രില്ലർ ഇറക്കല്ലെ  . അപ്പോ മലയാളം nice ആകണ്ടെ . All the best Mithun Manuel Thomas,Not_offensive
Marana mass waiting for mamankham,Not_offensive
Puram thudangan eni minutugal mathram bhakki,Not_offensive
Kiduuu Trailer   Lalettan polichuu Apol ee onavum ettan kondupoi,Not_offensive
ചേച്ചി തകർക്കും  മോഹൻലാൽ ഫാൻസിന്റെ വക അടിപൊളി ആശംസകൾ,Not_offensive
Sound athu screenil kanam  lalettan polikkum,Not_offensive
Padam kandit ittymaniyude trialer kannan vanavar uddoooo lalettan fans like theme adipoli,Not_offensive
Maarkam.... Trailer kandittu bayngara expectations aanu... Movie adu keep cheyyyanam..,Not_offensive
ഇത് പൊളിക്കും മക്കളെ... അടിപൊളി മൂവി ആയിരിക്കും എല്ലാരുംകാണാനെ,Not_offensive
Made in kerela,not-malayalam
Katta ikka fan aahnu anaalum A10nte padavum A10neyum ishttam Katta waiting for ittimaani first day first show,Not_offensive
ikka ningal enthina ingane njangale romanjam kollikane🤗,Not_offensive
പടം കണ്ടു ഒരുപാട് ഇഷ്ടമായി...ഷൈൻ ,Not_offensive
Ini varan ullath avana SUGUNAN 🤩,Not_offensive
Oru tamil movie touch pole. Expect to be a good movie,Not_offensive
Its more like a movie Ratsasan ,Not_offensive
Enna oru look enna oru stylish enna glamouraada...idh pole oruthan vere evidundeda nammade malayala karayil,Not_offensive
Ithentha big b remakeoo Ennayaalum maassssss item annn mammuka vere level,Not_offensive
ഇല്ലാ.. ഞങ്ങടെ ആന്റണി ചേട്ടൻ പറയാതെ ഞങ്ങൾ ഇതു  വിശ്വസിക്കില്ലാ.. പൂജപ്പുര കാവിലമ്മ ആണേൽ ഷത്യം...,Not_offensive
Jelikett trailer erangiyepol keta athe comments .... Padam erangi kazhinju parayum script illa athilla ithilla enokke... Athangane kore ennangal (Btw ee padam vere level aarikkum,Not_offensive
Adaar Love Malayalam Full Movie,not-malayalam
Ee videokk sheesham tovino fan aya arokke und🤚🤚,Not_offensive
Ohhhh masss ikka  ikka fans like,not-malayalam
ചേട്ടന്മാരേ മാമാങ്കം കണ്ടു review ഇടുകയും ചെയ്തു പറ്റുമെങ്കിൽ ഈ link ൽ click ചെയ്തു കാണുക,Not_offensive
Adipoliii padam....ellavarum must watch.....suraj oru rakshem illaa,Not_offensive
:-( വളരെ മൃദുലമായ ഗാനം,Not_offensive
ഒരു ഫാൻസ്‌  hates ആവുന്നത് ഇങ്ങനേ ഈ ഫിലിമിൽ കാണാ,Not_offensive
Indrajith LUCIFER ennu paranjappo,Not_offensive
Bro..  ee.. Release date anna ?,Not_offensive
ഞാന്‍ ബൈജുവിനെ ആണ് ശ്രദ്ധിച്ചത് ലുസിഫെറിലെ പോലെ ഇതിലും ലാസ്റ്റ് സീന്‍ മാസാക്കോ,Not_offensive
1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu.. MT yude dialogukalkk pakaram vekkan onnumilla..,Not_offensive
Ettanay kanan vendiii veendum veendum varunnay njn mathrano,Not_offensive
am a lalettan fan... but lalettane arum pokendaa... director prithviannuu,Not_offensive
iyalith verthe parayuvaan puthumukha samvidhayakan aanenn,Not_offensive
Lucifer yenna filim kandu. Athinte aniyara prevarttakar paranju perippichathupole oru bhayangara sambhavam onnum alla 2 manickoor boradickathe kanam,Not_offensive
I'm from Karnataka can't understand Malayalam but trailer was amazing,not-malayalam
ഞാനും ഒരു ഫാൻ ആണ് രാജുവേട്ടന്റെയും ലാലേട്ടന്റെയും,Not_offensive
